route_id,service_id,trip_id,trip_headsign,wheelchair_accessible,block_id,direction_id,shape_id
508,DOMINGOS|FERIADOS,508_0_2|214|D3|T4|N5,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,DOMINGOS|FERIADOS,508_0_2|214|D3|T1|N6,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,DOMINGOS|FERIADOS,508_0_2|214|D3|T2|N6,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,DOMINGOS|FERIADOS,508_0_2|214|D3|T3|N7,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,DOMINGOS|FERIADOS,508_0_2|214|D3|T4|N7,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,DOMINGOS|FERIADOS,508_0_2|214|D3|T2|N8,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,DOMINGOS|FERIADOS,508_0_2|214|D3|T3|N9,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,DOMINGOS|FERIADOS,508_0_2|214|D3|T4|N9,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,DOMINGOS|FERIADOS,508_0_2|214|D3|T1|N10,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,DOMINGOS|FERIADOS,508_0_2|214|D3|T2|N10,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,DOMINGOS|FERIADOS,508_0_2|214|D3|T3|N11,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,DOMINGOS|FERIADOS,508_0_2|214|D3|T4|N11,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,DOMINGOS|FERIADOS,508_0_2|214|D3|T1|N12,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,DOMINGOS|FERIADOS,508_0_1|214|D3|T2|N11,Cabo do Mundo,1,,0,508_0_1|0
803,SÁBADOS,803_0_1|214|D2|T2|N2,*RIO TINTO (ESC. SEC.),1,,0,803_0_1|1
803,SÁBADOS,803_0_1|214|D2|T1|N2,Rio Tinto E. Sec.,1,,0,803_0_1|0
803,SÁBADOS,803_0_2|214|D2|T2|N3,Boavista,1,,1,803_0_2|0
803,SÁBADOS,803_0_1|214|D2|T2|N4,Rio Tinto E. Sec.,1,,0,803_0_1|0
803,SÁBADOS,803_0_1|214|D2|T1|N4,Rio Tinto E. Sec.,1,,0,803_0_1|0
803,SÁBADOS,803_0_1|214|D2|T2|N6,Rio Tinto E. Sec.,1,,0,803_0_1|0
803,SÁBADOS,803_0_2|214|D2|T1|N3,Boavista,1,,1,803_0_2|0
803,SÁBADOS,803_0_2|214|D2|T2|N5,Boavista,1,,1,803_0_2|0
803,SÁBADOS,803_0_2|214|D2|T1|N5,Boavista,1,,1,803_0_2|0
803,SÁBADOS,803_0_1|214|D2|T1|N6,Rio Tinto E. Sec.,1,,0,803_0_1|0
803,SÁBADOS,803_0_1|214|D2|T2|N8,Rio Tinto E. Sec.,1,,0,803_0_1|0
803,SÁBADOS,803_0_1|214|D2|T1|N8,Rio Tinto E. Sec.,1,,0,803_0_1|0
803,SÁBADOS,803_0_1|214|D2|T2|N10,Rio Tinto E. Sec.,1,,0,803_0_1|0
803,SÁBADOS,803_0_2|214|D2|T1|N9,Boavista,1,,1,803_0_2|0
803,SÁBADOS,803_0_1|214|D2|T1|N10,Rio Tinto E. Sec.,1,,0,803_0_1|0
803,SÁBADOS,803_0_1|214|D2|T2|N16,Rio Tinto E. Sec.,1,,0,803_0_1|0
803,SÁBADOS,803_0_1|214|D2|T1|N16,Rio Tinto E. Sec.,1,,0,803_0_1|0
803,SÁBADOS,803_0_1|214|D2|T2|N18,Rio Tinto E. Sec.,1,,0,803_0_1|0
803,SÁBADOS,803_0_1|214|D2|T1|N18,Rio Tinto E. Sec.,1,,0,803_0_1|0
803,SÁBADOS,803_0_1|214|D2|T2|N20,Rio Tinto E. Sec.,1,,0,803_0_1|0
803,SÁBADOS,803_0_1|214|D2|T1|N20,Rio Tinto E. Sec.,1,,0,803_0_1|0
803,SÁBADOS,803_0_1|214|D2|T2|N22,Rio Tinto E. Sec.,1,,0,803_0_1|0
803,SÁBADOS,803_0_2|214|D2|T1|N17,Boavista,1,,1,803_0_2|0
803,SÁBADOS,803_0_2|214|D2|T2|N19,Boavista,1,,1,803_0_2|0
803,SÁBADOS,803_0_2|214|D2|T1|N19,Boavista,1,,1,803_0_2|0
803,SÁBADOS,803_0_2|214|D2|T2|N21,Boavista,1,,1,803_0_2|0
803,SÁBADOS,803_0_2|214|D2|T1|N15,Boavista,1,,1,803_0_2|0
803,SÁBADOS,803_0_2|214|D2|T2|N17,Boavista,1,,1,803_0_2|0
803,SÁBADOS,803_0_1|214|D2|T2|N12,Rio Tinto E. Sec.,1,,0,803_0_1|0
803,SÁBADOS,803_0_1|214|D2|T1|N12,Rio Tinto E. Sec.,1,,0,803_0_1|0
803,SÁBADOS,803_0_1|214|D2|T2|N14,Rio Tinto E. Sec.,1,,0,803_0_1|0
803,SÁBADOS,803_0_1|214|D2|T1|N14,Rio Tinto E. Sec.,1,,0,803_0_1|0
803,SÁBADOS,803_0_2|214|D2|T2|N7,Boavista,1,,1,803_0_2|0
803,SÁBADOS,803_0_2|214|D2|T1|N7,Boavista,1,,1,803_0_2|0
803,SÁBADOS,803_0_2|214|D2|T2|N9,Boavista,1,,1,803_0_2|0
803,SÁBADOS,803_0_2|214|D2|T2|N11,Boavista,1,,1,803_0_2|0
803,SÁBADOS,803_0_2|214|D2|T1|N11,Boavista,1,,1,803_0_2|0
803,SÁBADOS,803_0_2|214|D2|T2|N13,Boavista,1,,1,803_0_2|0
803,SÁBADOS,803_0_2|214|D2|T1|N13,Boavista,1,,1,803_0_2|0
803,SÁBADOS,803_0_2|214|D2|T2|N15,Boavista,1,,1,803_0_2|0
508,SÁBADOS,508_0_1|214|D2|T4|N5,Cabo do Mundo,1,,0,508_0_1|0
508,SÁBADOS,508_0_1|214|D2|T1|N2,Cabo do Mundo,1,,0,508_0_1|0
508,SÁBADOS,508_0_1|214|D2|T2|N3,Cabo do Mundo,1,,0,508_0_1|0
508,SÁBADOS,508_0_1|214|D2|T3|N3,Cabo do Mundo,1,,0,508_0_1|0
508,SÁBADOS,508_0_1|214|D2|T4|N3,Cabo do Mundo,1,,0,508_0_1|0
508,SÁBADOS,508_0_1|214|D2|T1|N4,Cabo do Mundo,1,,0,508_0_1|0
508,SÁBADOS,508_0_1|214|D2|T2|N5,Cabo do Mundo,1,,0,508_0_1|0
508,SÁBADOS,508_0_1|214|D2|T3|N5,Cabo do Mundo,1,,0,508_0_1|0
508,SÁBADOS,508_0_2|214|D2|T3|N4,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,SÁBADOS,508_0_2|214|D2|T2|N8,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,SÁBADOS,508_0_2|214|D2|T1|N11,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,SÁBADOS,508_0_2|214|D2|T5|N7,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,SÁBADOS,508_0_2|214|D2|T2|N14,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,SÁBADOS,508_0_1|214|D2|T1|N12,Cabo do Mundo,1,,0,508_0_1|0
508,SÁBADOS,508_0_1|214|D2|T2|N13,Cabo do Mundo,1,,0,508_0_1|0
508,SÁBADOS,508_0_1|214|D2|T3|N13,Cabo do Mundo,1,,0,508_0_1|0
508,SÁBADOS,508_0_1|214|D2|T4|N13,Freixieiro,1,,0,508_0_1|2
508,SÁBADOS,508_0_2|214|D2|T4|N14,*CASA DA MÚSICA (METRO),1,,1,508_0_2|2
508,SÁBADOS,508_0_2|214|D2|T2|N2,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,SÁBADOS,508_0_2|214|D2|T3|N2,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,SÁBADOS,508_0_2|214|D2|T4|N2,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,SÁBADOS,508_0_2|214|D2|T1|N3,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,SÁBADOS,508_0_2|214|D2|T2|N10,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,SÁBADOS,508_0_2|214|D2|T4|N10,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,SÁBADOS,508_0_2|214|D2|T3|N12,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,SÁBADOS,508_0_1|214|D2|T1|N6,Cabo do Mundo,1,,0,508_0_1|0
508,SÁBADOS,508_0_1|214|D2|T2|N7,Cabo do Mundo,1,,0,508_0_1|0
508,SÁBADOS,508_0_1|214|D2|T3|N7,Cabo do Mundo,1,,0,508_0_1|0
508,SÁBADOS,508_0_1|214|D2|T4|N7,Cabo do Mundo,1,,0,508_0_1|0
508,SÁBADOS,508_0_1|214|D2|T3|N9,Cabo do Mundo,1,,0,508_0_1|0
508,SÁBADOS,508_0_1|214|D2|T2|N15,Freixieiro,1,,0,508_0_1|2
508,SÁBADOS,508_0_1|214|D2|T4|N15,Freixieiro,1,,0,508_0_1|2
508,SÁBADOS,508_0_1|214|D2|T2|N17,Freixieiro,1,,0,508_0_1|2
508,SÁBADOS,508_0_2|214|D2|T2|N16,*CASA DA MÚSICA (METRO),1,,1,508_0_2|2
508,SÁBADOS,508_0_2|214|D2|T4|N16,*CASA DA MÚSICA (METRO),1,,1,508_0_2|2
508,SÁBADOS,508_0_1|214|D2|T1|N8,Cabo do Mundo,1,,0,508_0_1|0
508,SÁBADOS,508_0_1|214|D2|T2|N9,Cabo do Mundo,1,,0,508_0_1|0
508,SÁBADOS,508_0_1|214|D2|T4|N9,Cabo do Mundo,1,,0,508_0_1|0
508,SÁBADOS,508_0_1|214|D2|T5|N4,Cabo do Mundo,1,,0,508_0_1|0
508,SÁBADOS,508_0_1|214|D2|T1|N10,Cabo do Mundo,1,,0,508_0_1|0
508,SÁBADOS,508_0_1|214|D2|T2|N11,Cabo do Mundo,1,,0,508_0_1|0
508,SÁBADOS,508_0_1|214|D2|T3|N11,Cabo do Mundo,1,,0,508_0_1|0
508,SÁBADOS,508_0_1|214|D2|T4|N11,Cabo do Mundo,1,,0,508_0_1|0
508,SÁBADOS,508_0_1|214|D2|T5|N6,Cabo do Mundo,1,,0,508_0_1|0
508,SÁBADOS,508_0_2|214|D2|T2|N4,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,SÁBADOS,508_0_2|214|D2|T4|N4,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,SÁBADOS,508_0_2|214|D2|T1|N5,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,SÁBADOS,508_0_2|214|D2|T2|N6,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,SÁBADOS,508_0_2|214|D2|T3|N6,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,SÁBADOS,508_0_2|214|D2|T4|N6,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,SÁBADOS,508_0_2|214|D2|T1|N7,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,SÁBADOS,508_0_2|214|D2|T4|N8,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,SÁBADOS,508_0_2|214|D2|T5|N3,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,SÁBADOS,508_0_2|214|D2|T1|N9,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,SÁBADOS,508_0_2|214|D2|T3|N10,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,SÁBADOS,508_0_2|214|D2|T5|N5,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,SÁBADOS,508_0_2|214|D2|T2|N12,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,SÁBADOS,508_0_2|214|D2|T4|N12,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,SÁBADOS,508_0_2|214|D2|T3|N8,*CASA DA MÚSICA (METRO),1,,1,508_0_2|0
508,SÁBADOS,508_0_1|214|D2|T5|N2,Cabo do Mundo,1,,0,508_0_1|0
503,SÁBADOS,503_0_1|214|D2|T1|N2,Gatões,1,,0,503_0_1|1
503,SÁBADOS,503_0_1|214|D2|T2|N2,Gatões,1,,0,503_0_1|0
503,SÁBADOS,503_0_2|214|D2|T1|N3,Boavista,1,,1,503_0_2|0
503,SÁBADOS,503_0_1|214|D2|T1|N4,Gatões,1,,0,503_0_1|0
503,SÁBADOS,503_0_1|214|D2|T2|N4,Gatões,1,,0,503_0_1|0
503,SÁBADOS,503_0_1|214|D2|T1|N6,Gatões,1,,0,503_0_1|0
503,SÁBADOS,503_0_1|214|D2|T2|N6,Gatões,1,,0,503_0_1|0
503,SÁBADOS,503_0_2|214|D2|T1|N5,Boavista,1,,1,503_0_2|0
503,SÁBADOS,503_0_2|214|D2|T2|N5,Boavista,1,,1,503_0_2|0
503,SÁBADOS,503_0_1|214|D2|T2|N18,Gatões,1,,0,503_0_1|0
503,SÁBADOS,503_0_1|214|D2|T2|N24,Gatões,1,,0,503_0_1|0
503,SÁBADOS,503_0_1|214|D2|T2|N22,Gatões,1,,0,503_0_1|0
503,SÁBADOS,503_0_1|214|D2|T2|N20,Gatões,1,,0,503_0_1|0
503,SÁBADOS,503_0_1|214|D2|T1|N20,Gatões,1,,0,503_0_1|0
503,SÁBADOS,503_0_2|214|D2|T2|N23,Boavista,1,,1,503_0_2|0
503,SÁBADOS,503_0_2|214|D2|T2|N21,Boavista,1,,1,503_0_2|0
503,SÁBADOS,503_0_2|214|D2|T1|N21,Boavista,1,,1,503_0_2|0
503,SÁBADOS,503_0_2|214|D2|T2|N19,Boavista,1,,1,503_0_2|0
503,SÁBADOS,503_0_2|214|D2|T2|N3,Boavista,1,,1,503_0_2|0
503,SÁBADOS,503_0_2|214|D2|T1|N7,Boavista,1,,1,503_0_2|0
503,SÁBADOS,503_0_2|214|D2|T2|N7,Boavista,1,,1,503_0_2|0
503,SÁBADOS,503_0_2|214|D2|T1|N9,Boavista,1,,1,503_0_2|0
503,SÁBADOS,503_0_2|214|D2|T2|N9,Boavista,1,,1,503_0_2|0
503,SÁBADOS,503_0_2|214|D2|T1|N11,Boavista,1,,1,503_0_2|0
503,SÁBADOS,503_0_2|214|D2|T2|N11,Boavista,1,,1,503_0_2|0
503,SÁBADOS,503_0_2|214|D2|T1|N13,Boavista,1,,1,503_0_2|0
503,SÁBADOS,503_0_2|214|D2|T2|N13,Boavista,1,,1,503_0_2|0
503,SÁBADOS,503_0_2|214|D2|T1|N15,Boavista,1,,1,503_0_2|0
503,SÁBADOS,503_0_2|214|D2|T2|N15,Boavista,1,,1,503_0_2|0
503,SÁBADOS,503_0_2|214|D2|T1|N17,Boavista,1,,1,503_0_2|0
503,SÁBADOS,503_0_2|214|D2|T2|N17,Boavista,1,,1,503_0_2|0
503,SÁBADOS,503_0_2|214|D2|T1|N19,Boavista,1,,1,503_0_2|0
503,SÁBADOS,503_0_1|214|D2|T1|N8,Gatões,1,,0,503_0_1|0
503,SÁBADOS,503_0_1|214|D2|T2|N8,Gatões,1,,0,503_0_1|0
503,SÁBADOS,503_0_1|214|D2|T1|N10,Gatões,1,,0,503_0_1|0
503,SÁBADOS,503_0_1|214|D2|T2|N10,Gatões,1,,0,503_0_1|0
503,SÁBADOS,503_0_1|214|D2|T1|N12,Gatões,1,,0,503_0_1|0
503,SÁBADOS,503_0_1|214|D2|T2|N12,Gatões,1,,0,503_0_1|0
503,SÁBADOS,503_0_1|214|D2|T1|N14,Gatões,1,,0,503_0_1|0
503,SÁBADOS,503_0_1|214|D2|T2|N14,Gatões,1,,0,503_0_1|0
503,SÁBADOS,503_0_1|214|D2|T1|N16,Gatões,1,,0,503_0_1|0
503,SÁBADOS,503_0_1|214|D2|T2|N16,Gatões,1,,0,503_0_1|0
503,SÁBADOS,503_0_1|214|D2|T1|N18,Gatões,1,,0,503_0_1|0
402,SÁBADOS,402_0_1|214|D2|T2|N21,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_1|214|D2|T3|N10,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_1|214|D2|T1|N11,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_1|214|D2|T2|N11,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_1|214|D2|T3|N12,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_1|214|D2|T1|N13,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_1|214|D2|T2|N13,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_1|214|D2|T3|N14,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_1|214|D2|T1|N15,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_1|214|D2|T2|N15,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_2|214|D2|T1|N16,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_1|214|D2|T3|N16,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_1|214|D2|T1|N17,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_1|214|D2|T2|N17,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_1|214|D2|T3|N18,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_1|214|D2|T1|N19,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_2|214|D2|T3|N23,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_2|214|D2|T1|N24,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_2|214|D2|T2|N24,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_1|214|D2|T1|N25,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_1|214|D2|T2|N25,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_2|214|D2|T1|N26,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_1|214|D2|T1|N27,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_2|214|D2|T2|N26,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_1|214|D2|T2|N27,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_2|214|D2|T1|N28,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_2|214|D2|T2|N28,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_1|214|D2|T1|N29,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_1|214|D2|T2|N29,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_2|214|D2|T1|N30,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_2|214|D2|T2|N30,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_1|214|D2|T1|N31,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_2|214|D2|T1|N32,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_1|214|D2|T2|N31,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_1|214|D2|T1|N33,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_1|214|D2|T1|N7,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_2|214|D2|T1|N2,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_2|214|D2|T2|N2,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_1|214|D2|T3|N2,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_1|214|D2|T1|N3,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_1|214|D2|T2|N3,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_1|214|D2|T3|N4,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_1|214|D2|T1|N5,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_1|214|D2|T2|N5,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_1|214|D2|T3|N6,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_1|214|D2|T2|N7,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_1|214|D2|T3|N8,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_1|214|D2|T1|N9,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_1|214|D2|T2|N9,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_2|214|D2|T3|N15,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_2|214|D2|T2|N14,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_2|214|D2|T1|N14,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_2|214|D2|T3|N13,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_2|214|D2|T2|N12,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_2|214|D2|T1|N12,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_2|214|D2|T3|N11,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_2|214|D2|T2|N10,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_2|214|D2|T1|N10,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_2|214|D2|T3|N9,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_2|214|D2|T2|N8,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_2|214|D2|T1|N8,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_2|214|D2|T3|N7,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_2|214|D2|T2|N6,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_2|214|D2|T1|N6,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_2|214|D2|T3|N5,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_2|214|D2|T2|N20,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_2|214|D2|T3|N21,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_2|214|D2|T2|N4,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_2|214|D2|T1|N4,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_2|214|D2|T3|N3,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_1|214|D2|T2|N19,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_1|214|D2|T3|N20,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_1|214|D2|T1|N21,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_1|214|D2|T3|N22,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_1|214|D2|T1|N23,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_1|214|D2|T3|N24,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_2|214|D2|T2|N16,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_2|214|D2|T3|N17,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_2|214|D2|T1|N18,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_2|214|D2|T2|N18,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_2|214|D2|T3|N19,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_2|214|D2|T1|N20,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_2|214|D2|T1|N22,Boavista,1,,1,402_0_2|0
402,SÁBADOS,402_0_1|214|D2|T2|N23,S. Roque,1,,0,402_0_1|0
402,SÁBADOS,402_0_2|214|D2|T2|N22,Boavista,1,,1,402_0_2|0
500,SÁBADOS,500_0_1|214|D2|T1|N3,Matosinhos (Merc.),1,,0,500_0_1|0
500,SÁBADOS,500_0_1|214|D2|T2|N3,Matosinhos (Merc.),1,,0,500_0_1|0
500,SÁBADOS,500_0_1|214|D2|T3|N2,Matosinhos (Merc.),1,,0,500_0_1|0
500,SÁBADOS,500_0_1|214|D2|T4|N4,Matosinhos (Merc.),1,,0,500_0_1|0
500,SÁBADOS,500_0_1|214|D2|T1|N5,Matosinhos (Merc.),1,,0,500_0_1|0
500,SÁBADOS,500_0_1|214|D2|T2|N5,Matosinhos (Merc.),1,,0,500_0_1|0
500,SÁBADOS,500_0_1|214|D2|T3|N4,Matosinhos (Merc.),1,,0,500_0_1|0
500,SÁBADOS,500_0_1|214|D2|T5|N3,Matosinhos (Merc.),1,,0,500_0_1|0
500,SÁBADOS,500_0_1|214|D2|T1|N7,Matosinhos (Merc.),1,,0,500_0_1|0
500,SÁBADOS,500_0_1|214|D2|T2|N7,Matosinhos (Merc.),1,,0,500_0_1|0
500,SÁBADOS,500_0_1|214|D2|T3|N6,Matosinhos (Merc.),1,,0,500_0_1|0
500,SÁBADOS,500_0_1|214|D2|T4|N8,Matosinhos (Merc.),1,,0,500_0_1|0
500,SÁBADOS,500_0_1|214|D2|T5|N5,Matosinhos (Merc.),1,,0,500_0_1|0
500,SÁBADOS,500_0_1|214|D2|T2|N9,Matosinhos (Merc.),1,,0,500_0_1|0
500,SÁBADOS,500_0_1|214|D2|T3|N8,Matosinhos (Merc.),1,,0,500_0_1|0
500,SÁBADOS,500_0_1|214|D2|T4|N10,Matosinhos (Merc.),1,,0,500_0_1|0
500,SÁBADOS,500_0_1|214|D2|T5|N7,Matosinhos (Merc.),1,,0,500_0_1|0
500,SÁBADOS,500_0_1|214|D2|T1|N11,Matosinhos (Merc.),1,,0,500_0_1|0
500,SÁBADOS,500_0_1|214|D2|T1|N13,Matosinhos (Merc.),1,,0,500_0_1|0
500,SÁBADOS,500_0_1|214|D2|T9|N3,Matosinhos (Merc.),1,,0,500_0_1|0
500,SÁBADOS,500_0_1|214|D2|T5|N15,Matosinhos (Merc.),1,,0,500_0_1|0
500,SÁBADOS,500_0_2|214|D2|T4|N3,S. Bento,1,,1,500_0_2|0
500,SÁBADOS,500_0_2|214|D2|T1|N4,S. Bento,1,,1,500_0_2|0
500,SÁBADOS,500_0_2|214|D2|T2|N4,S. Bento,1,,1,500_0_2|0
500,SÁBADOS,500_0_2|214|D2|T3|N3,S. Bento,1,,1,500_0_2|0
500,SÁBADOS,500_0_2|214|D2|T4|N5,S. Bento,1,,1,500_0_2|0
500,SÁBADOS,500_0_2|214|D2|T5|N2,S. Bento,1,,1,500_0_2|0
500,SÁBADOS,500_0_2|214|D2|T1|N6,S. Bento,1,,1,500_0_2|0
500,SÁBADOS,500_0_2|214|D2|T2|N6,S. Bento,1,,1,500_0_2|0
500,SÁBADOS,500_0_2|214|D2|T3|N5,S. Bento,1,,1,500_0_2|0
500,SÁBADOS,500_0_2|214|D2|T4|N7,S. Bento,1,,1,500_0_2|0
500,SÁBADOS,500_0_2|214|D2|T5|N4,S. Bento,1,,1,500_0_2|0
500,SÁBADOS,500_0_2|214|D2|T1|N8,S. Bento,1,,1,500_0_2|0
500,SÁBADOS,500_0_2|214|D2|T2|N8,S. Bento,1,,1,500_0_2|0
500,SÁBADOS,500_0_2|214|D2|T3|N7,S. Bento,1,,1,500_0_2|0
500,SÁBADOS,500_0_2|214|D2|T4|N9,S. Bento,1,,1,500_0_2|0
500,SÁBADOS,500_0_2|214|D2|T5|N6,S. Bento,1,,1,500_0_2|0
500,SÁBADOS,500_0_2|214|D2|T1|N10,S. Bento,1,,1,500_0_2|0
500,SÁBADOS,500_0_2|214|D2|T2|N10,S. Bento,1,,1,500_0_2|0
500,SÁBADOS,500_0_2|214|D2|T3|N9,S. Bento,1,,1,500_0_2|0
500,SÁBADOS,500_0_2|214|D2|T2|N18,S. Bento,1,,1,500_0_2|0
500,SÁBADOS,500_0_2|214|D2|T3|N17,S. Bento,1,,1,500_0_2|0
