stop_id,stop_code,stop_name,tts_stop_name,stop_lat,stop_lon,wheelchair_boarding,location_type,parent_station,platform_code
160781,160781,Rua de Lisboa 349,Rua De Lisboa 349,38.538778,-9.025732,0,0,,
160783,160783,Rua de Lisboa (Skatepark),Rua De Lisboa ( Skatepark ),38.529793,-9.020494,0,0,,
160785,160785,Rua de Lisboa (Parque Urbano),Rua De Lisboa ( Parque Urbano ),38.525486,-9.017994,0,0,,
160786,160786,Rua de Lisboa (Frente Parque Urbano),Rua De Lisboa ( Frente Parque Urbano ),38.525946,-9.018058,0,0,,
160787,160787,Rua de Lisboa (Frente Parque da Bacalhôa),Rua De Lisboa ( Frente Parque Da Bacalhôa ),38.52218,-9.016119,0,0,,
160788,160788,Rua de Lisboa (Parque da Bacalhôa),Rua De Lisboa ( Parque Da Bacalhôa ),38.522736,-9.016201,0,0,,
160789,160789,VN AZEITÃO (R JOSÉ A COELHO) PASMADOS,Vila Nogueira De Azeitão ( Rua José Á Coelho ) Pasmados,38.518656,-9.014969,0,0,,
160791,160791,BREJOS AZEITÃO (R JOSÉ AFONSO 4),Brejos De Azeitão ( Rua José Afonso 4 ),38.545816,-9.025284,0,0,,
160792,160792,BREJOS AZEITÃO (R JOSÉ AFONSO 4),Brejos De Azeitão ( Rua José Afonso 4 ),38.545728,-9.02523,0,0,,
160793,160793,Rua de Lisboa (Frente Parque do Morango),Rua De Lisboa ( Frente Parque Do Morango ),38.543394,-9.028416,0,0,,
160795,160795,ALAMBRE,Alambre,38.489093,-9.028994,0,0,,
160796,160796,ALAMBRE,Alambre,38.48907,-9.028922,0,0,,
160797,160797,CASAIS DA SERRA,Casais Da Serra,38.478248,-9.030047,0,0,,
160798,160798,CASAIS DA SERRA,Casais Da Serra,38.478047,-9.029943,0,0,,
160799,160799,X ARRÁBIDA,Cruzamento Arrábida,38.471055,-8.99127,0,0,,
160800,160800,X ARRÁBIDA,Cruzamento Arrábida,38.470531,-8.991634,0,0,,
160802,160802,Praia do Creiro (Parque de Estacionamento),Praia Do Creiro ( Parque De Estacionamento ),38.484388,-8.973351,0,0,,
160803,160803,Rua de Lisboa (Posto de Combustivel),Rua De Lisboa ( Posto De Combustivel ),38.53113,-9.021038,0,0,,
160805,160805,Rua de Lisboa (Cartório Notarial),Rua De Lisboa ( Cartório Notarial ),38.540128,-9.026268,0,0,,
160807,160807,Rua de Lisboa (Parque do Morango),Rua De Lisboa ( Parque Do Morango ),38.544323,-9.028747,0,0,,
160809,160809,PRAIA ALBARQUEL,Praia Albarquel,38.511402,-8.914371,0,0,,
160811,160811,AV JOSÉ MOURINHO / TRAV SABOARIA,Avenida José Mourinho / Travessa Saboaria,38.519295,-8.901784,0,0,,
160817,160817,Praia de Galapinhos,Praia De Galapinhos,38.484722,-8.968444,0,0,,
160818,160818,Frente Praia de Galapinhos,Frente Praia De Galapinhos,38.484818,-8.968439,0,0,,
160819,160819,PRAIA DA FIGUEIRINHA,Praia Da Figueirinha,38.484694,-8.945276,0,0,,
160825,160825,SETÚBAL (SABOARIA),Setúbal ( Saboaria ),38.519917,-8.902961,0,0,,
160826,160826,SETÚBAL (SABOARIA),Setúbal ( Saboaria ),38.519658,-8.903138,0,0,,
160831,160831,SETÚBAL (AV ANTERO QUENTAL-ESTR C COMERC),Setúbal ( Avenida Antero Quental-estrada Centro Comercial ),38.537118,-8.878854,0,0,,
160841,160841,SETÚBAL (N252 X ESTR DE MIRAVENTOS),Setúbal ( Cruzamento Entre ( Estrada Nacional 252 ) E Estrada De Miraventos ),38.551206,-8.885896,0,0,,
160843,160843,EN 10 (ESTAÇÃO CP ÁGUAS MOURA),Estrada Nacional 10 ( - Estaçaão Combóios Águas Moura ),38.573903,-8.747848,0,0,,
160845,160845,Estrada Nacional 10 (km 53),Estrada Nacional 10 ( Quilómetro 53 ),38.571351,-8.752367,0,0,,
160847,160847,EN 10 JUNTO A X R PRIMEIRO DE MAIO,Cruzamento Entre ( Estrada Nacional 10 Junto Á ) E Rua Primeiro De Maio,38.568446,-8.76392,0,0,,
160849,160849,EN 10 () X GÂMBIA C- Bº BONITA,Cruzamento Entre ( Estrada Nacional 10 ( ) ) E Gâmbia C- Bairro Bonita,38.555066,-8.802739,0,0,,
160851,160851,Avenida Álvaro Cunhal (Zona Comercial),Avenida Álvaro Cunhal ( Zona Comercial ),38.535119,-8.864505,0,0,,
160853,160853,EN 10 ( SUBESTAÇÃO EDP),Estrada Nacional 10 ( Subestação E. D. P. ),38.535529,-8.861864,0,0,,
160857,160857,GÂMBIA (ESTR PRINCIPAL 45),Gâmbia ( Estrada Principal 45 ),38.561418,-8.77292,0,0,,
160858,160858,GÂMBIA (ESTR PRINCIPAL 45),Gâmbia ( Estrada Principal 45 ),38.5614,-8.77274,0,0,,
160859,160859,ESTR ALGERUZ X ESTR CASA GAIATO,Cruzamento Entre ( Estrada Algeruz ) E Estrada Casa Gaiato,38.558469,-8.838107,0,0,,
160861,160861,ESTR ALGERUZ (PADEIRAS) X,Estrada Algeruz ( Padeiras ) Cruzamento,38.555744,-8.840551,0,0,,
160863,160863,Estrada de Algeruz,Estrada De Algeruz,38.552815,-8.844215,0,0,,
160864,160864,ESTR ALGERUZ (FAZENDA PADEIRAS),Estrada Algeruz ( Fazenda Padeiras ),38.552683,-8.844256,0,0,,
160865,160865,R QUINTA SERRALHEIRA 341,Rua Quinta Serralheira 341,38.546452,-8.843507,0,0,,
160866,160866,R QUINTA SERRALHEIRA 341,Rua Quinta Serralheira 341,38.546683,-8.843505,0,0,,
160867,160867,R QUINTA SERRALHEIRA 234,Rua Quinta Serralheira 234,38.544731,-8.843378,0,0,,
160868,160868,R QUINTA SERRALHEIRA 234,Rua Quinta Serralheira 234,38.544737,-8.8432,0,0,,
160869,160869,R QUINTA SERRALHEIRA XR VALE ANA GOMES,Cruzamento Entre ( Rua Quinta Serralheira ) E Rua Vale Ana Gomes,38.543068,-8.848013,0,0,,
160870,160870,R QUINTA SERRALHEIRA XR VALE ANA GOMES,Cruzamento Entre ( Rua Quinta Serralheira ) E Rua Vale Ana Gomes,38.543017,-8.847878,0,0,,
160871,160871,R MANUEL GONÇ BRANCOXR QTA SERRALHEIRA,Cruzamento Entre ( Rua Manuel Gonç Branco ) E Rua Quinta Serralheira,38.542425,-8.84978,0,0,,
160872,160872,R MANUEL GONÇ BRANCOXR QTA SERRALHEIRA,Cruzamento Entre ( Rua Manuel Gonç Branco ) E Rua Quinta Serralheira,38.542637,-8.849791,0,0,,
160873,160873,R DOS DAMASQUEIROS 7,Rua Dos Damasqueiros 7,38.54081,-8.856377,0,0,,
160879,160879,CEMITÉRIO ALGERUZ,Cemitério Algeruz,38.545941,-8.865133,0,0,,
160881,160881,ESTRADA DE POÇOILOS,Estrada De Poçoilos,38.553921,-8.866038,0,0,,
160885,160885,COTOVIA (R MONTINHO COTOVIA) FARMÁCIA,Cotovia ( Rua Montinho Cotovia ) Farmácia,38.546498,-8.815788,0,0,,
160886,160886,COTOVIA (R MONTINHO COTOVIA) FARMÁCIA,Cotovia ( Rua Montinho Cotovia ) Farmácia,38.546578,-8.815767,0,0,,
160887,160887,COTOVIA (QTA ESPERANÇA),Cotovia ( Quinta Esperança ),38.542915,-8.811304,0,0,,
160888,160888,COTOVIA (QTA ESPERANÇA),Cotovia ( Quinta Esperança ),38.542908,-8.811184,0,0,,
160897,160897,Estrada Nacional 10 (Quinta da Bassaqueira),Estrada Nacional 10 ( Quinta Da Bassaqueira ),38.521302,-9.008473,0,0,,
160899,160899,BREJOS AZEITÃO (R PADARIA 52),Brejos De Azeitão ( Rua Padaria 52 ),38.546405,-9.013366,0,0,,
160900,160900,BREJOS AZEITÃO (R PADARIA 52),Brejos De Azeitão ( Rua Padaria 52 ),38.546428,-9.013274,0,0,,
160901,160901,BREJOS AZEITÃO (R PADARIA 125),Brejos De Azeitão ( Rua Padaria 125 ),38.549252,-9.014119,0,0,,
160902,160902,BREJOS AZEITÃO (R PADARIA 125),Brejos De Azeitão ( Rua Padaria 125 ),38.549255,-9.014026,0,0,,
160903,160903,BREJOS AZEITÃO(R PADARIA)XR CAMPONESES,Cruzamento Entre ( Brejos De Azeitão ( Rua Padaria ) ) E Rua Camponeses,38.551539,-9.014521,0,0,,
160904,160904,BREJOS AZEITÃO(R PADARIA)XR CAMPONESES,Cruzamento Entre ( Brejos De Azeitão ( Rua Padaria ) ) E Rua Camponeses,38.551522,-9.014421,0,0,,
160905,160905,BREJOS AZEITÃO (R PADARIA 208),Brejos De Azeitão ( Rua Padaria 208 ),38.555409,-9.015124,0,0,,
160906,160906,BREJOS AZEITÃO (R PADARIA 208),Brejos De Azeitão ( Rua Padaria 208 ),38.555406,-9.015046,0,0,,
160907,160907,BREJOS AZEITÃO (R PARIS 17),Brejos De Azeitão ( Rua Paris 17 ),38.557606,-9.016734,0,0,,
160908,160908,BREJOS AZEITÃO (R PARIS 17),Brejos De Azeitão ( Rua Paris 17 ),38.557522,-9.016826,0,0,,
160909,160909,BREJOS AZEITÃO (R NOVA JARDIA 172),Brejos De Azeitão ( Rua Nova Jardia 172 ),38.556537,-9.018486,0,0,,
160910,160910,BREJOS AZEITÃO (R NOVA JARDIA 172),Brejos De Azeitão ( Rua Nova Jardia 172 ),38.55654,-9.018393,0,0,,
160911,160911,BREJOS AZEITÃO (R NOVA JARDIA 95),Brejos De Azeitão ( Rua Nova Jardia 95 ),38.553833,-9.017846,0,0,,
160912,160912,BREJOS AZEITÃO (R NOVA JARDIA 95),Brejos De Azeitão ( Rua Nova Jardia 95 ),38.553837,-9.017744,0,0,,
160913,160913,BREJOS AZEITÃO (R NOVA JARDIA 74),Brejos De Azeitão ( Rua Nova Jardia 74 ),38.550201,-9.01734,0,0,,
160914,160914,BREJOS AZEITÃO (R NOVA JARDIA 74),Brejos De Azeitão ( Rua Nova Jardia 74 ),38.550209,-9.017249,0,0,,
160915,160915,BREJOS AZEITÃO (R NOVA JARDIA 42),Brejos De Azeitão ( Rua Nova Jardia 42 ),38.548008,-9.016663,0,0,,
160916,160916,BREJOS AZEITÃO (R NOVA JARDIA 42),Brejos De Azeitão ( Rua Nova Jardia 42 ),38.548018,-9.016578,0,0,,
160917,160917,BREJOS AZEITÃO (R MÁRIO VIEGAS LTE 29),Brejos De Azeitão ( Rua Mário Viegas - Lóte 29 ),38.540497,-9.024826,0,0,,
160918,160918,BREJOS AZEITÃO (R SERRAÇÃO 6),Brejos De Azeitão ( Rua Serração 6 ),38.540505,-9.023868,0,0,,
160919,160919,BREJOS AZEITÃO (R MÁRIO VIEGAS 53),Brejos De Azeitão ( Rua Mário Viegas 53 ),38.542873,-9.026364,0,0,,
160920,160920,BREJOS AZEITÃO (R SERRAÇÃO 90),Brejos De Azeitão ( Rua Serração 90 ),38.542795,-9.025346,0,0,,
160921,160921,BREJOS AZEITÃO (R SANTOS MEIA 16),Brejos De Azeitão ( Rua Santos Meia 16 ),38.534658,-9.027897,0,0,,
160922,160922,BREJOS AZEITÃO (R SANTOS MEIA 16),Brejos De Azeitão ( Rua Santos Meia 16 ),38.534625,-9.02768,0,0,,
160923,160923,BREJOS AZEITÃO (R EÇA QUEIROZ 15),Brejos De Azeitão ( Rua Eça Queiroz 15 ),38.531467,-9.027673,0,0,,
160924,160924,BREJOS AZEITÃO (R EÇA QUEIROZ 15),Brejos De Azeitão ( Rua Eça Queiroz 15 ),38.531526,-9.0276,0,0,,
160925,160925,Rua da Escola Preparatória (Escola),Rua Da Escola Preparatória ( Escola ),38.523029,-9.021818,0,0,,
160936,160936,VILA NOGUEIRA AZEITÃO (ESC C+S),Vila Nogueira De Azeitão ( Escola Básica E Secundária ),38.523072,-9.023255,0,0,,
160937,160937,QTA CONDE EN 10 NEGREIROS - PONTE,Quinta Do Conde Estrada Nacional 10 Negreiros - Ponte,38.555043,-9.035254,0,0,,
160938,160938,QTA CONDE EN 10 NEGREIROS - PONTE,Quinta Do Conde Estrada Nacional 10 Negreiros - Ponte,38.553881,-9.034299,0,0,,
160943,160943,ALDEIA PIEDADE (LG DIOGO SILVA CARVALHO),Aldeia Piedade ( Largo Diogo Silva Carvalho ),38.49763,-9.040681,0,0,,
160944,160944,ALDEIA PIEDADE (LG DIOGO SILVA CARVALHO),Aldeia Piedade ( Largo Diogo Silva Carvalho ),38.497722,-9.040559,0,0,,
160946,160946,ALD PIEDADE (ESTR S PEDRO) QTA MAGNÓLIAS,Aldeia Piedade ( Estrada São Pedro ) Quinta Magnólias,38.501297,-9.038632,0,0,,
160947,160947,ALDEIA PIEDADE (ESTR S PEDRO),Aldeia Piedade ( Estrada São Pedro ),38.504185,-9.041786,0,0,,
160948,160948,ALDEIA PIEDADE (ESTR S PEDRO),Aldeia Piedade ( Estrada São Pedro ),38.504234,-9.04172,0,0,,
160949,160949,ALD PIEDADE (ESTR S PEDRO) QTA MAGNÓLIAS,Aldeia Piedade ( Estrada São Pedro ) Quinta Magnólias,38.500889,-9.039062,0,0,,
160952,160952,PINHAL NEGREIROS (R POETA BOCAGE 20),Pinhal Negreiros ( Rua Poeta Bocage 20 ),38.547148,-9.032945,0,0,,
160953,160953,R POE CALAFATE 110,Rua Poeta Calafate 110,38.546621,-9.034792,0,0,,
160955,160955,ALDEIA PIEDADE (AV 25 ABR) X ESTR ARCOS,Aldeia Piedade ( Cruzamento Entre ( Avenida 25 De Abril ) ) E Estrada Arcos ),38.498995,-9.04854,0,0,,
160956,160956,ALDEIA PIEDADE (AV 25 ABR) X ESTR ARCOS,Aldeia Piedade ( Cruzamento Entre ( Avenida 25 De Abril ) ) E Estrada Arcos ),38.498812,-9.048417,0,0,,
160959,160959,ALDEIA PIEDADE (ESTR ARCOS) QTA S AMARO,Aldeia Piedade ( Estrada Arcos ) Quinta Santo Amaro,38.495909,-9.043539,0,0,,
160960,160960,ALDEIA PIEDADE (ESTR ARCOS) QTA S AMARO,Aldeia Piedade ( Estrada Arcos ) Quinta Santo Amaro,38.49596,-9.043461,0,0,,
160961,160961,Avenida Mariano de Carvalho (Frente Escola),Avenida Mariano De Carvalho ( Frente Escola ),38.526054,-8.891183,0,0,,
160964,160964,SETÚBAL (R CELESTINO ALVES 22A),Setúbal ( Rua Celestino Alves 22 Á ),38.527369,-8.870287,0,0,,
160965,160965,Rua Frederico Franco de Paiva 26,Rua Frederico Franco De Paiva 26,38.526021,-9.02162,0,0,,
160966,160966,VILA NOG AZEITÃO (AV 25 ABR) (MERCADO),Vila Nogueira De Azeitão ( Avenida 25 De Abril ) ( Mercado ),38.525868,-9.021638,0,0,,
160967,160967,Avenida de Moçambique (Supermercado),Avenida De Moçambique ( Supermercado ),38.539166,-8.891086,0,0,,
160968,160968,SETÚBAL (AV MOÇAMBIQUE 4),Setúbal ( Avenida Moçambique 4 ),38.539359,-8.891019,0,0,,
160969,160969,SETÚBAL (R ENG HENRIQUE CABEÇADAS),Setúbal ( Rua Engenheiro Henrique Cabeçadas ),38.536856,-8.88921,0,0,,
160970,160970,SETÚBAL (R ENG HENRIQUE CABEÇADAS),Setúbal ( Rua Engenheiro Henrique Cabeçadas ),38.53688,-8.888947,0,0,,
160971,160971,Rua Gil Eanes 16,Rua Gil Eanes 16,38.522576,-8.873838,0,0,,
160975,160975,PRAIA DOS GALAPOS,Praia Dos Galapos,38.484929,-8.961734,0,0,,
160976,160976,Praia de Galapos,Praia De Galapos,38.484816,-8.961995,0,0,,
160977,160977,V N AZEITÃO (R 9 ABRIL X R JOSÉ A COELHO),Vila Nogueira De Azeitão ( Cruzamento Entre ( Rua 9 De Abril ) E Rua José Á Coelho ),38.516546,-9.019205,0,0,,
160978,160978,V N AZEITÃO (R FILIPE MAGALHÃES),Vila Nogueira De Azeitão ( Rua Filipe Magalhães ),38.520686,-9.020934,0,0,,
160979,160979,Rua Doutor Francisco Gonçalves Oliveira (Frente Parque Bacalhôa),Rua Doutor Francisco Gonçalves Oliveira ( Frente Parque Bacalhôa ),38.521469,-9.016035,0,0,,
160980,160980,V N AZEITÃO (PISCINA MUNICIPAL),Vila Nogueira De Azeitão ( Piscina Municipal ),38.522562,-9.017086,0,0,,
160981,160981,V N AZEITÃO (R ESCOLA PREPARATÓRIA),Vila Nogueira De Azeitão ( Rua Escola Preparatória ),38.524376,-9.019534,0,0,,
160984,160984,V N AZEITÃO (R MERCADO),Vila Nogueira De Azeitão ( Rua Mercado ),38.528868,-9.024556,0,0,,
160985,160985,V N AZEITÃO (R MERCADO),Vila Nogueira De Azeitão ( Rua Mercado ),38.528687,-9.024483,0,0,,
160986,160986,V N AZEITÃO (R EUROCERAMICA 54),Vila Nogueira De Azeitão ( Rua Euroceramica 54 ),38.533581,-9.026387,0,0,,
160987,160987,V N AZEITÃO (R EUROCERAMICA 54),Vila Nogueira De Azeitão ( Rua Euroceramica 54 ),38.5337,-9.026412,0,0,,
160988,160988,CHOILO (R SOC MUSICAL BREJO CLÉRIGO 204),Choilo ( Rua Sociedade Musical Brejo Clérigo 204 ),38.547196,-9.020397,0,0,,
160989,160989,CHOILO (R SOC MUSICAL BREJO CLÉRIGO 204),Choilo ( Rua Sociedade Musical Brejo Clérigo 204 ),38.547376,-9.02045,0,0,,
160990,160990,VENDAS AZEITÃO (R GEN HUMB DELGADO 35),Vendas De Azeitão ( Rua General Humberto Delgado 35 ),38.534739,-8.99028,0,0,,
160991,160991,Avenida Doutor Francisco Gonçalves de Oliveira Frente 21,Avenida Doutor Francisco Gonçalves De Oliveira Frente Ao Número 21,38.520811,-9.01764,0,0,,
160993,160993,V N AZEITÃO (R ADELINO P CARL X R 9 ABR),Vila Nogueira De Azeitão ( Cruzamento Entre ( Rua Adelino P Carl ) E Rua 9 De Abril ),38.517759,-9.020305,0,0,,
160994,160994,SETÚBAL (ESTACIONAMENTO FÁBRICA OUTÃO),Setúbal ( Estacionamento Fábrica Ou-tão ),38.493493,-8.936439,0,0,,
160995,160995,Rua da Fabrica da Sopel (Zona Industrial P1),Rua Da Fabrica Da Sopel ( Zona Industrial ( P 1 ) ),38.492284,-8.800777,0,0,,
160997,160997,Escola Básica da Brejoeira,Escola Básica Da Brejoeira,38.547759,-9.024607,0,0,,
160998,160998,Rua do Florex (Praceta),Rua Do Florex ( Praceta ),38.53429,-9.006042,0,0,,
160999,160999,Pista de Atletismo de Setúbal,Pista De Atletismo De Setúbal,38.533662,-8.829677,0,0,,
161001,161001,Várzea (Terminal) P1,Várzea ( Terminal ) ( P 1 ),38.539748,-8.888124,0,0,,
161002,161002,Várzea (Terminal) P2,Várzea ( Terminal ) ( P 2 ),38.539726,-8.887998,0,0,,
161003,161003,Várzea (Terminal) P3,Várzea ( Terminal ) ( P 3 ),38.539703,-8.887871,0,0,,
161004,161004,Várzea (Terminal) P4,Várzea ( Terminal ) ( P 4 ),38.53968,-8.887745,0,0,,
161006,161006,Várzea (Terminal) P6,Várzea ( Terminal ) ( P 6 ),38.539654,-8.887509,0,0,,
161131,161131,Avenida Jaime Cortesão 39,Avenida Jaime Cortesão 39,38.524928,-8.878712,0,0,,
161570,161570,Jardins de Santiago (Urbanização),Jardins De Santiago ( Urbanização ),38.551222,-8.875031,0,0,,
161786,161786,Escola Básica de Brejos do Clérigo,Escola Básica De Brejos Do Clérigo,38.545744,-9.017174,0,0,,
162001,162001,Interface de Transportes de Setúbal P1,Interface De Transportes De Setúbal ( P 1 ) . ( Há correspondência ) com o combóio,38.53004,-8.885432,0,0,,
162002,162002,Interface de Transportes de Setúbal P2,Interface De Transportes De Setúbal ( P 2 ) . ( Há correspondência ) com o combóio,38.529881,-8.885516,0,0,,
162003,162003,Interface de Transportes de Setúbal (Terminal) P3,Interface De Transportes De Setúbal ( Terminal ) ( P 3 ) . ( Há correspondência ) com o combóio,38.529722,-8.885599,0,0,,
162004,162004,Interface de Transportes de Setúbal (Terminal) P4,Interface De Transportes De Setúbal ( Terminal ) ( P 4 ) . ( Há correspondência ) com o combóio,38.529562,-8.885682,0,0,,
162005,162005,Setúbal (ITS) Interior P5,Setúbal ( I. T. S. ) Interior ( P 5 ) . ( Há correspondência ) com o combóio,38.530062,-8.885506,0,0,,
162006,162006,Interface de Transportes de Setúbal P6,Interface De Transportes De Setúbal ( P 6 ) . ( Há correspondência ) com o combóio,38.529902,-8.88559,0,0,,
162007,162007,Interface de Transportes de Setúbal P7,Interface De Transportes De Setúbal ( P 7 ) . ( Há correspondência ) com o combóio,38.529744,-8.885674,0,0,,
162008,162008,Interface de Transportes de Setúbal (Terminal) P8,Interface De Transportes De Setúbal ( Terminal ) ( P 8 ) . ( Há correspondência ) com o combóio,38.529585,-8.885758,0,0,,
162011,162011,Setúbal (ITS) Interior P11,Setúbal ( I. T. S. ) Interior ( P 11 ) . ( Há correspondência ) com o combóio,38.529352,-8.885812,0,0,,
162718,162718,Rua José Afonso (Hospital),Rua José Afonso ( Hospital ),38.545668,-9.028231,0,0,,
162842,162842,Praia do Creiro,Praia Do Creiro,38.482111,-8.976611,0,0,,
162976,162976,Rua Doutor Manuel Gonçalves Martins (Frente Vidreira),Rua Doutor Manuel Gonçalves Martins ( Frente Vidreira ),38.539063,-8.841788,0,0,,
163384,163384,Estrada Nacional 10 (Frente Centro Comercial),Estrada Nacional 10 ( Frente Centro Comercial ),38.536615,-8.878478,0,0,,
163949,163949,Estrada dos Picheleiros (X) Estrada Nacional 10,Cruzamento Entre ( Estrada Dos Picheleiros ) E Estrada Nacional 10,38.516433,-8.970518,0,0,,
164317,164317,Rua José Afonso (Frente Hospital),Rua José Afonso ( Frente Hospital ),38.545502,-9.028263,0,0,,
164652,164652,Rua Doutor Manuel Gonçalves Martins (Vidreira),Rua Doutor Manuel Gonçalves Martins ( Vidreira ),38.539035,-8.84187,0,0,,
165180,165180,Estrada dos Picheleiros Frente Quinta da Ribeira,Estrada Dos Picheleiros Frente Quinta Da Ribeira,38.511985,-8.971558,0,0,,
165596,165596,Estrada de Poçoilos,Estrada De Poçoilos,38.5512,-8.861305,0,0,,
165639,165639,Rua Antiga Estrada Nacional (X) Rua Francisco Serranito,Rua Antiga ( Cruzamento Entre ( Estrada Nacional ) E Rua Francisco Serranito ),38.554853,-8.800695,0,0,,
165700,165700,Estrada dos Picheleiros Quinta da Ribeira,Estrada Dos Picheleiros Quinta Da Ribeira,38.51266,-8.971446,0,0,,
165790,165790,Estrada Vale de Mulatas (Armazém C),Estrada Vale De Mulatas ( Armazém Cê ),38.545066,-8.878894,0,0,,
166392,166392,Jardins de Santiago (Frente Urbanização),Jardins De Santiago ( Frente Urbanização ),38.551147,-8.874897,0,0,,
166764,166764,Rua do Perú (Jardim de Infância),Rua Do Perú ( Jardim De Infância ),38.538754,-9.029112,0,0,,
166817,166817,Estrada dos Picheleiros,Estrada Dos Picheleiros,38.516453,-8.970614,0,0,,
167074,167074,Rua Oliveira Martins 16,Rua Oliveira Martins 16,38.518661,-9.019673,0,0,,
168137,168137,Praia de Galapos (Frente Acesso Pedonal),Praia De Galapos ( Frente Acesso Pedonal ),38.484966,-8.965037,0,0,,
168562,168562,Praia de Galapos (Acesso Pedonal),Praia De Galapos ( Acesso Pedonal ),38.484847,-8.965145,0,0,,
168682,168682,Rua Antiga Estrada Nacional (X) Ferrovia,Rua Antiga ( Cruzamento Entre ( Estrada Nacional ) E Ferrovia ),38.554927,-8.800243,0,0,,
168719,168719,Estrada dos Picheleiros Frente 138,Estrada Dos Picheleiros Frente Ao Número 138,38.508585,-8.972797,0,0,,
169121,169121,Estrada dos Picheleiros 138,Estrada Dos Picheleiros 138,38.508841,-8.972724,0,0,,
169443,169443,Estrada Vale de Mulatas (E-Redes),Estrada Vale De Mulatas ( É Redes ),38.544749,-8.878726,0,0,,
170001,170001,Canil Municipal Amadora,Canil Municipal Amadora,38.750784,-9.247533,0,0,,
170002,170002,Canil Municipal Amadora,Canil Municipal Amadora,38.750884,-9.247775,0,0,,
170003,170003,Estr de Alcolombal,Estrada De Alcolombal,38.845927,-9.361658,0,0,,
170004,170004,Rua Primeiro de Maio 1,Rua Primeiro De Maio Número - Um,38.78547,-9.304779,0,0,,
170005,170005,Estr de Alcolombal (X) Largo,Cruzamento Entre ( Estrada De Alcolombal ) E Largo,38.849421,-9.359077,0,0,,
170006,170006,Estr de Alcolombal (X) Largo,Cruzamento Entre ( Estrada De Alcolombal ) E Largo,38.849299,-9.359177,0,0,,
170007,170007,Estr de Alcolombal Estr Linhares,Estrada De Alcolombal Estrada Linhares,38.849238,-9.364919,0,0,,
170008,170008,Estr de Alcolombal (X) Estr de Linhares,Cruzamento Entre ( Estrada De Alcolombal ) E Estrada De Linhares,38.849173,-9.364819,0,0,,
170009,170009,Estr de Alcolombal (X) R dos Selões,Cruzamento Entre ( Estrada De Alcolombal ) E Rua Dos Selões,38.846531,-9.37007,0,0,,
170010,170010,Estr de Alcolombal (X) R dos Selões,Cruzamento Entre ( Estrada De Alcolombal ) E Rua Dos Selões,38.846422,-9.370167,0,0,,
170011,170011,Estr de Alcolombal 53,Estrada De Alcolombal 53,38.845906,-9.374632,0,0,,
170012,170012,Estr de Alcolombal 44,Estrada De Alcolombal 44,38.845858,-9.374693,0,0,,
170013,170013,Estr do À-do-Pipo 14,Estrada Do À-do-pipo 14,38.844246,-9.377112,0,0,,
170014,170014,Estr do À-do-Pipo 15,Estrada Do À-do-pipo 15,38.844203,-9.377316,0,0,,
170015,170015,Estr de À-do-Pipo 31,Estrada De À-do-pipo 31,38.843665,-9.379469,0,0,,
170016,170016,Estr do À-do-Pipo 31,Estrada Do À-do-pipo 31,38.843668,-9.379383,0,0,,
170017,170017,Estr Alpolentim (X) R Concheiras,Cruzamento Entre ( Estrada Alpolentim ) E Rua Concheiras,38.842224,-9.385003,0,0,,
170018,170018,Estr de Alpolentim (X) R Concheiras 6a,Cruzamento Entre ( Estrada De Alpolentim ) E Rua Concheiras 6 Á,38.842127,-9.384915,0,0,,
170019,170019,Estr de Alpolentim 73,Estrada De Alpolentim 73,38.839608,-9.385627,0,0,,
170020,170020,Estr de Alpolentim 73,Estrada De Alpolentim 73,38.839621,-9.385537,0,0,,
170021,170021,Largo do Fontanário 2,Largo Do Fontanário 2,38.838136,-9.386021,0,0,,
170023,170023,Terrugem (Igreja),Terrugem ( Igreja ),38.847231,-9.378084,0,0,,
170024,170024,Terrugem (Igreja),Terrugem ( Igreja ),38.847029,-9.378195,0,0,,
170025,170025,Av 29 Agosto 271 (Cemitério),Avenida 29 De Agosto Número 271 ( Cemitério ),38.850434,-9.380071,0,0,,
170026,170026,Av 29 Agosto (Cemitério),Avenida 29 De Agosto ( Cemitério ),38.850905,-9.380576,0,0,,
170027,170027,Terrugem (Escola Secundária),Terrugem ( Escola Secundária ),38.852814,-9.383601,0,0,,
170028,170028,R Alto dos Moinhos (Escola),Rua Alto Dos Moinhos ( Escola ),38.852655,-9.383652,0,0,,
170029,170029,R Alto do Moinhos,Rua Alto Do Moinhos,38.853605,-9.385423,0,0,,
170030,170030,R Alto do Moinhos (X) R 5 Outubro,Cruzamento Entre ( Rua Alto Do Moinhos ) E Rua 5 De Outubro,38.853547,-9.385473,0,0,,
170031,170031,R Principal 58,Rua Principal 58,38.859848,-9.391131,0,0,,
170032,170032,R Principal 58,Rua Principal 58,38.859731,-9.391177,0,0,,
170033,170033,R Principal 98,Rua Principal 98,38.863052,-9.393584,0,0,,
170034,170034,R Principal 73,Rua Principal 73,38.862804,-9.393467,0,0,,
170035,170035,R Principal 20,Rua Principal 20,38.867073,-9.397062,0,0,,
170036,170036,R Principal 20,Rua Principal 20,38.867023,-9.397141,0,0,,
170038,170038,Av Dr Brandão Vasconcelos 1,Avenida Doutor Brandão Vasconcelos - Um,38.862308,-9.403774,0,0,,
