route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
C,1,C_1_8.C9,Cais do Sodré,1,shp1
C,1,C_1_8.C10,Telheiras,0,shp2
C,1,C_1_8.C11,Cais do Sodré,1,shp1
C,1,C_1_8.C12,Telheiras,0,shp2
C,1,C_1_8.C13,Cais do Sodré,1,shp1
C,1,C_1_8.C14,Telheiras,0,shp2
C,1,C_1_8.C15,Cais do Sodré,1,shp1
C,1,C_1_8.C16,Telheiras,0,shp2
C,1,C_1_8.C17,Cais do Sodré,1,shp1
C,1,C_1_8.C18,Telheiras,0,shp2
C,1,C_1_8.C19,Cais do Sodré,1,shp1
C,1,C_1_8.C20,Telheiras,0,shp2
C,1,C_1_8.C21,Cais do Sodré,1,shp1
C,1,C_1_8.C22,Telheiras,0,shp2
C,1,C_1_8.C23,Cais do Sodré,1,shp1
C,1,C_1_8.C24,Telheiras,0,shp2
C,1,C_1_8.C25,Cais do Sodré,1,shp1
C,1,C_1_8.C26,Telheiras,0,shp2
C,1,C_1_8.C27,Cais do Sodré,1,shp1
C,1,C_1_8.C28,Telheiras,0,shp2
C,1,C_1_8.C29,Cais do Sodré,1,shp1
C,1,C_1_8.C30,Telheiras,0,shp2
C,1,C_1_8.C31,Cais do Sodré,1,shp1
C,1,C_1_8.C32,Telheiras,0,shp2
C,1,C_1_8.C33,Cais do Sodré,1,shp1
C,1,C_1_8.C34,Telheiras,0,shp2
C,1,C_1_8.C35,Cais do Sodré,1,shp1
C,1,C_1_8.C36,Telheiras,0,shp2
C,1,C_1_8.C37,Cais do Sodré,1,shp1
C,1,C_1_8.C38,Telheiras,0,shp2
C,1,C_1_8.C39,Cais do Sodré,1,shp1
C,1,C_1_8.C40,Telheiras,0,shp2
C,1,C_1_8.C41,Cais do Sodré,1,shp1
C,1,C_1_8.C041,Telheiras,0,shp2
C,1,C_1_8.C042,Cais do Sodré,1,shp1
D,1,D_1_8.D1,São Sebastião,0,shp4
D,1,D_1_8.D2,Aeroporto,1,shp3
D,1,D_1_8.D3,São Sebastião,0,shp4
D,1,D_1_8.D4,Aeroporto,1,shp3
D,1,D_1_8.D5,São Sebastião,0,shp4
D,1,D_1_8.D6,Aeroporto,1,shp3
D,1,D_1_8.D7,São Sebastião,0,shp4
D,1,D_1_8.D8,Aeroporto,1,shp3
D,1,D_1_8.D9,São Sebastião,0,shp4
D,1,D_1_8.D10,Aeroporto,1,shp3
D,1,D_1_8.D11,São Sebastião,0,shp4
D,1,D_1_8.D12,Aeroporto,1,shp3
D,1,D_1_8.D13,São Sebastião,0,shp4
D,1,D_1_8.D14,Aeroporto,1,shp3
D,1,D_1_8.D15,São Sebastião,0,shp4
D,1,D_1_8.D16,Aeroporto,1,shp3
D,1,D_1_8.D17,São Sebastião,0,shp4
D,1,D_1_8.D18,Aeroporto,1,shp3
D,1,D_1_8.D19,São Sebastião,0,shp4
D,1,D_1_8.D20,Aeroporto,1,shp3
D,1,D_1_8.D21,São Sebastião,0,shp4
D,1,D_1_8.D22,Aeroporto,1,shp3
D,1,D_1_8.D23,São Sebastião,0,shp4
D,1,D_1_8.D24,Aeroporto,1,shp3
D,1,D_1_8.D25,São Sebastião,0,shp4
D,1,D_1_8.D26,Aeroporto,1,shp3
D,1,D_1_8.D27,São Sebastião,0,shp4
D,1,D_1_8.D28,Aeroporto,1,shp3
D,1,D_1_8.D29,São Sebastião,0,shp4
D,1,D_1_8.D30,Aeroporto,1,shp3
C,1,C_1_9.C1,Telheiras,0,shp2
C,1,C_1_9.C2,Cais do Sodré,1,shp1
C,1,C_1_9.C3,Telheiras,0,shp2
C,1,C_1_9.C4,Cais do Sodré,1,shp1
C,1,C_1_9.C5,Telheiras,0,shp2
C,1,C_1_9.C6,Cais do Sodré,1,shp1
C,1,C_1_9.C7,Telheiras,0,shp2
C,1,C_1_9.C8,Cais do Sodré,1,shp1
C,1,C_1_9.C9,Telheiras,0,shp2
C,1,C_1_9.C10,Cais do Sodré,1,shp1
C,1,C_1_9.C11,Telheiras,0,shp2
C,1,C_1_9.C12,Cais do Sodré,1,shp1
C,1,C_1_9.C13,Telheiras,0,shp2
C,1,C_1_9.C14,Cais do Sodré,1,shp1
C,1,C_1_9.C15,Telheiras,0,shp2
C,1,C_1_9.C16,Cais do Sodré,1,shp1
C,1,C_1_9.C17,Telheiras,0,shp2
C,1,C_1_9.C18,Cais do Sodré,1,shp1
C,1,C_1_9.C19,Telheiras,0,shp2
C,1,C_1_9.C20,Cais do Sodré,1,shp1
C,1,C_1_9.C21,Telheiras,0,shp2
C,1,C_1_9.C22,Cais do Sodré,1,shp1
C,1,C_1_9.C23,Telheiras,0,shp2
C,1,C_1_9.C24,Cais do Sodré,1,shp1
C,1,C_1_9.C25,Telheiras,0,shp2
C,1,C_1_9.C26,Cais do Sodré,1,shp1
C,1,C_1_9.C27,Telheiras,0,shp2
C,1,C_1_9.C28,Cais do Sodré,1,shp1
C,1,C_1_9.C29,Telheiras,0,shp2
C,1,C_1_9.C30,Cais do Sodré,1,shp1
C,1,C_1_9.C31,Telheiras,0,shp2
C,1,C_1_9.C32,Cais do Sodré,1,shp1
C,1,C_1_9.C33,Telheiras,0,shp2
C,1,C_1_9.C34,Cais do Sodré,1,shp1
C,1,C_1_9.C35,Telheiras,0,shp2
C,1,C_1_9.C36,Cais do Sodré,1,shp1
C,1,C_1_9.C37,Telheiras,0,shp2
A,1,A_1_15.A4,Santa Apolónia,1,shp6
A,1,A_1_15.A5,Reboleira,0,shp7
A,1,A_1_15.A6,Santa Apolónia,1,shp6
A,1,A_1_15.A7,Reboleira,0,shp7
A,1,A_1_15.A8,Santa Apolónia,1,shp6
A,1,A_1_15.A9,Reboleira,0,shp7
A,1,A_1_15.A10,Santa Apolónia,1,shp6
A,1,A_1_15.A11,Reboleira,0,shp7
A,1,A_1_15.A12,Santa Apolónia,1,shp6
A,1,A_1_15.A13,Reboleira,0,shp7
A,1,A_1_15.A14,Santa Apolónia,1,shp6
A,1,A_1_15.A15,Reboleira,0,shp7
A,1,A_1_15.A16,Santa Apolónia,1,shp6
A,1,A_1_15.A17,Reboleira,0,shp7
A,1,A_1_15.A18,Santa Apolónia,1,shp6
A,1,A_1_15.A19,Reboleira,0,shp7
A,1,A_1_15.A20,Santa Apolónia,1,shp6
A,1,A_1_15.A21,Reboleira,0,shp7
A,1,A_1_15.A22,Santa Apolónia,1,shp6
A,1,A_1_15.A23,Reboleira,0,shp7
A,1,A_1_14.A2,Reboleira,0,shp8
A,1,A_1_14.A4,Santa Apolónia,1,shp6
A,1,A_1_14.A5,Reboleira,0,shp7
A,1,A_1_14.A6,Santa Apolónia,1,shp6
A,1,A_1_14.A7,Reboleira,0,shp7
A,1,A_1_14.A3,Santa Apolónia,1,shp6
A,1,A_1_14.A8,Reboleira,0,shp7
A,1,A_1_14.A9,Santa Apolónia,1,shp6
A,1,A_1_14.A10,Reboleira,0,shp7
A,1,A_1_14.A11,Santa Apolónia,1,shp6
A,1,A_1_14.A12,Reboleira,0,shp7
A,1,A_1_14.A13,Santa Apolónia,1,shp6
A,1,A_1_14.A14,Reboleira,0,shp7
A,1,A_1_14.A15,Santa Apolónia,1,shp6
A,1,A_1_14.A16,Reboleira,0,shp7
A,1,A_1_14.A17,Santa Apolónia,1,shp6
A,1,A_1_14.A18,Reboleira,0,shp7
A,1,A_1_14.A19,Santa Apolónia,1,shp6
A,1,A_1_14.A20,Reboleira,0,shp7
A,1,A_1_14.A020,Santa Apolónia,1,shp6
A,1,A_1_14.A021,Reboleira,0,shp7
B,1,B_1_33.B40,Odivelas,1,shp9
B,1,B_1_33.B2,Rato,0,shp10
B,1,B_1_33.B3,Odivelas,1,shp11
B,1,B_1_33.B4,Rato,0,shp10
B,1,B_1_33.B5,Odivelas,1,shp11
B,1,B_1_33.B6,Rato,0,shp10
B,1,B_1_33.B7,Campo Grande,1,shp12
B,1,B_1_33.B8,Rato,0,shp13
B,1,B_1_33.B9,Campo Grande,1,shp12
B,1,B_1_33.B10,Rato,0,shp13
B,1,B_1_33.B11,Campo Grande,1,shp12
B,1,B_1_33.B12,Rato,0,shp13
B,1,B_1_33.B13,Campo Grande,1,shp12
B,1,B_1_33.B14,Rato,0,shp13
B,1,B_1_33.B15,Campo Grande,1,shp12
B,1,B_1_33.B16,Rato,0,shp13
B,1,B_1_33.B17,Campo Grande,1,shp12
B,1,B_1_33.B18,Rato,0,shp13
B,1,B_1_33.B19,Campo Grande,1,shp12
B,1,B_1_33.B20,Rato,0,shp13
B,1,B_1_33.B21,Campo Grande,1,shp12
B,1,B_1_33.B22,Rato,0,shp13
B,1,B_1_33.B23,Campo Grande,1,shp12
B,1,B_1_33.B24,Rato,0,shp13
B,1,B_1_33.B25,Campo Grande,1,shp12
B,1,B_1_33.B26,Rato,0,shp13
B,1,B_1_33.B27,Campo Grande,1,shp12
B,1,B_1_33.B28,Rato,0,shp13
B,1,B_1_33.B29,Odivelas,1,shp11
B,1,B_1_33.B30,Rato,0,shp10
B,1,B_1_33.B31,Odivelas,1,shp11
B,1,B_1_33.B32,Rato,0,shp10
B,1,B_1_33.B33,Odivelas,1,shp11
B,1,B_1_33.B34,Rato,0,shp10
B,1,B_1_33.B35,Odivelas,1,shp11
B,1,B_1_33.B36,Rato,0,shp10
B,1,B_1_33.B37,Odivelas,1,shp11
B,1,B_1_33.B38,Rato,0,shp10
B,1,B_1_33.B39,Odivelas,1,shp11
B,1,B_1_33.B41,Rato,0,shp10
B,1,B_1_33.B42,Odivelas,1,shp11
B,1,B_1_33.B43,Rato,0,shp10
B,1,B_1_33.B44,Odivelas,1,shp11
B,1,B_1_33.B45,Rato,0,shp10
B,1,B_1_33.B46,Odivelas,1,shp11
B,1,B_1_33.B47,Rato,0,shp10
B,1,B_1_33.B01,Odivelas,1,shp11
B,1,B_1_33.B02,Rato,0,shp10
B,1,B_1_33.B03,Odivelas,1,shp11
A,1,A_1_13.A4,Santa Apolónia,1,shp6
A,1,A_1_13.A5,Reboleira,0,shp7
A,1,A_1_13.A6,Santa Apolónia,1,shp6
A,1,A_1_13.A7,Reboleira,0,shp7
A,1,A_1_13.A8,Santa Apolónia,1,shp6
A,1,A_1_13.A9,Reboleira,0,shp7
A,1,A_1_13.A10,Santa Apolónia,1,shp6
A,1,A_1_13.A11,Reboleira,0,shp7
A,1,A_1_13.A12,Santa Apolónia,1,shp6
A,1,A_1_13.A13,Reboleira,0,shp7
A,1,A_1_13.A14,Santa Apolónia,1,shp6
A,1,A_1_13.A15,Reboleira,0,shp7
A,1,A_1_13.A16,Santa Apolónia,1,shp6
A,1,A_1_13.A17,Reboleira,0,shp7
A,1,A_1_13.A18,Santa Apolónia,1,shp6
A,1,A_1_13.A19,Reboleira,0,shp7
A,1,A_1_13.A20,Santa Apolónia,1,shp6
A,1,A_1_13.A21,Reboleira,0,shp7
A,1,A_1_13.A22,Santa Apolónia,1,shp6
A,1,A_1_13.A23,Reboleira,0,shp7
A,1,A_1_13.A24,Santa Apolónia,1,shp6
A,1,A_1_13.A25,Reboleira,0,shp7
B,1,B_1_32.B20,Odivelas,1,shp9
B,1,B_1_32.B2,Rato,0,shp10
B,1,B_1_32.B3,Odivelas,1,shp11
B,1,B_1_32.B4,Rato,0,shp10
B,1,B_1_32.B5,Odivelas,1,shp11
B,1,B_1_32.B6,Rato,0,shp10
B,1,B_1_32.B7,Campo Grande,1,shp14
B,1,B_1_32.B10,Rato,0,shp10
B,1,B_1_32.B11,Odivelas,1,shp11
B,1,B_1_32.B12,Rato,0,shp10
B,1,B_1_32.B13,Odivelas,1,shp11
B,1,B_1_32.B14,Rato,0,shp10
B,1,B_1_32.B15,Odivelas,1,shp11
B,1,B_1_32.B16,Rato,0,shp10
B,1,B_1_32.B17,Odivelas,1,shp11
B,1,B_1_32.B18,Rato,0,shp10
B,1,B_1_32.B19,Odivelas,1,shp11
B,1,B_1_32.B22,Rato,0,shp10
B,1,B_1_32.B23,Odivelas,1,shp11
B,1,B_1_32.B24,Rato,0,shp10
B,1,B_1_32.B25,Odivelas,1,shp11
B,1,B_1_32.B26,Rato,0,shp10
B,1,B_1_32.B27,Odivelas,1,shp11
B,1,B_1_32.B01,Rato,0,shp10
B,1,B_1_32.B02,Odivelas,1,shp11
B,1,B_1_32.B03,Rato,0,shp10
A,1,A_1_12.A2,Reboleira,0,shp8
A,1,A_1_12.A4,Santa Apolónia,1,shp6
A,1,A_1_12.A5,Reboleira,0,shp7
A,1,A_1_12.A6,Santa Apolónia,1,shp6
A,1,A_1_12.A7,Reboleira,0,shp7
A,1,A_1_12.A8,Santa Apolónia,1,shp6
A,1,A_1_12.A9,Reboleira,0,shp7
A,1,A_1_12.A10,Santa Apolónia,1,shp6
A,1,A_1_12.A11,Reboleira,0,shp7
A,1,A_1_12.A12,Santa Apolónia,1,shp6
A,1,A_1_12.A13,Reboleira,0,shp7
A,1,A_1_12.A14,Santa Apolónia,1,shp6
A,1,A_1_12.A15,Reboleira,0,shp7
A,1,A_1_12.A16,Santa Apolónia,1,shp6
A,1,A_1_12.A17,Reboleira,0,shp7
A,1,A_1_12.A18,Santa Apolónia,1,shp6
A,1,A_1_12.A19,Reboleira,0,shp7
A,1,A_1_12.A20,Santa Apolónia,1,shp6
A,1,A_1_12.A21,Reboleira,0,shp7
A,1,A_1_12.A22,Santa Apolónia,1,shp6
A,1,A_1_12.A23,Reboleira,0,shp7
A,1,A_1_12.A24,Santa Apolónia,1,shp6
A,1,A_1_12.A25,Reboleira,0,shp7
A,1,A_1_12.A26,Santa Apolónia,1,shp6
A,1,A_1_12.A27,Reboleira,0,shp7
A,1,A_1_12.A28,Santa Apolónia,1,shp6
A,1,A_1_12.A29,Reboleira,0,shp7
A,1,A_1_12.A30,Santa Apolónia,1,shp6
A,1,A_1_12.A31,Reboleira,0,shp7
B,1,B_1_31.B39,Odivelas,1,shp9
B,1,B_1_31.B2,Rato,0,shp10
B,1,B_1_31.B3,Odivelas,1,shp11
B,1,B_1_31.B4,Rato,0,shp10
B,1,B_1_31.B5,Odivelas,1,shp11
B,1,B_1_31.B6,Rato,0,shp10
B,1,B_1_31.B7,Odivelas,1,shp11
B,1,B_1_31.B8,Rato,0,shp10
B,1,B_1_31.B9,Odivelas,1,shp11
B,1,B_1_31.B10,Rato,0,shp10
B,1,B_1_31.B11,Odivelas,1,shp11
B,1,B_1_31.B12,Rato,0,shp10
B,1,B_1_31.B13,Odivelas,1,shp11
B,1,B_1_31.B14,Rato,0,shp10
B,1,B_1_31.B15,Odivelas,1,shp11
B,1,B_1_31.B16,Rato,0,shp10
B,1,B_1_31.B17,Odivelas,1,shp11
B,1,B_1_31.B18,Rato,0,shp10
B,1,B_1_31.B19,Odivelas,1,shp11
B,1,B_1_31.B20,Rato,0,shp10
B,1,B_1_31.B21,Odivelas,1,shp11
B,1,B_1_31.B22,Rato,0,shp10
B,1,B_1_31.B23,Odivelas,1,shp11
B,1,B_1_31.B24,Rato,0,shp10
B,1,B_1_31.B25,Odivelas,1,shp11
B,1,B_1_31.B26,Rato,0,shp10
B,1,B_1_31.B27,Odivelas,1,shp11
B,1,B_1_31.B28,Rato,0,shp10
B,1,B_1_31.B29,Odivelas,1,shp11
B,1,B_1_31.B30,Rato,0,shp10
B,1,B_1_31.B31,Odivelas,1,shp11
B,1,B_1_31.B32,Rato,0,shp10
B,1,B_1_31.B33,Odivelas,1,shp11
B,1,B_1_31.B34,Rato,0,shp10
B,1,B_1_31.B35,Odivelas,1,shp11
B,1,B_1_31.B36,Rato,0,shp10
B,1,B_1_31.B37,Odivelas,1,shp11
B,1,B_1_31.B38,Rato,0,shp10
B,1,B_1_31.B01,Odivelas,1,shp11
B,1,B_1_31.B02,Rato,0,shp10
B,1,B_1_31.B03,Odivelas,1,shp11
A,1,A_1_11.A3,Santa Apolónia,1,shp6
A,1,A_1_11.A4,Reboleira,0,shp7
A,1,A_1_11.A5,Santa Apolónia,1,shp6
A,1,A_1_11.A6,Reboleira,0,shp7
A,1,A_1_11.A7,Santa Apolónia,1,shp6
A,1,A_1_11.A8,Reboleira,0,shp7
A,1,A_1_11.A9,Santa Apolónia,1,shp6
A,1,A_1_11.A10,Reboleira,0,shp7
A,1,A_1_11.A11,Santa Apolónia,1,shp6
A,1,A_1_11.A12,Reboleira,0,shp7
A,1,A_1_11.A13,Santa Apolónia,1,shp6
A,1,A_1_11.A14,Reboleira,0,shp7
A,1,A_1_11.A15,Santa Apolónia,1,shp6
A,1,A_1_11.A16,Reboleira,0,shp7
A,1,A_1_11.A17,Santa Apolónia,1,shp6
A,1,A_1_11.A18,Reboleira,0,shp7
A,1,A_1_11.A19,Santa Apolónia,1,shp6
A,1,A_1_11.A20,Reboleira,0,shp7
A,1,A_1_11.A21,Santa Apolónia,1,shp6
A,1,A_1_11.A22,Reboleira,0,shp7
A,1,A_1_11.A23,Santa Apolónia,1,shp6
A,1,A_1_11.A24,Reboleira,0,shp7
A,1,A_1_11.A25,Santa Apolónia,1,shp6
A,1,A_1_11.A26,Reboleira,0,shp7
A,1,A_1_11.A27,Santa Apolónia,1,shp6
A,1,A_1_11.A28,Reboleira,0,shp7
A,1,A_1_11.A29,Santa Apolónia,1,shp6
A,1,A_1_11.A30,Reboleira,0,shp7
A,1,A_1_11.A31,Santa Apolónia,1,shp6
A,1,A_1_11.A32,Reboleira,0,shp7
